time,iv_30,noise
2019-12-30,,245.9030000000001
2019-12-31,45.028,199.77700000000007
2020-01-01,44.802949999999996,76.30000000000004
2020-01-02,44.5779,255.584
2020-01-03,43.1836,212.57300000000004
2020-01-04,43.661699999999996,96.06300000000005
2020-01-05,44.1398,112.39200000000008
2020-01-06,44.6179,369.34699999999975
2020-01-07,43.3999,293.5239999999998
2020-01-08,44.3528,340.6359999999996
2020-01-09,43.5959,319.90199999999976
2020-01-10,43.1433,222.1930000000001
2020-01-11,43.40636666666667,101.404
2020-01-12,43.66943333333333,99.44500000000008
2020-01-13,43.9325,276.76800000000003
2020-01-14,43.8215,330.2659999999999
2020-01-15,43.1198,243.1560000000001
2020-01-16,42.07985,264.81199999999995
2020-01-17,41.0399,272.02300000000014
2020-01-18,42.40235,155.52200000000002
2020-01-19,43.7648,149.6710000000001
2020-01-20,45.127250000000004,215.3269999999999
2020-01-21,46.4897,640.0729999999986
2020-01-22,30.5467,668.3159999999981
2020-01-23,31.415,573.6699999999985
2020-01-24,32.0969,441.3139999999995
2020-01-25,32.43196666666667,161.39000000000016
2020-01-26,32.76703333333333,128.43500000000006
2020-01-27,33.1021,322.82299999999987
2020-01-28,30.9381,310.87999999999994
2020-01-29,31.1475,298.1599999999998
2020-01-30,30.4497,259.2880000000001
2020-01-31,31.9645,256.89799999999985
2020-02-01,32.25196666666667,127.275
2020-02-02,32.539433333333335,146.73800000000006
2020-02-03,32.8269,312.82700000000006
2020-02-04,34.0972,407.93799999999976
2020-02-05,32.8665,399.0399999999992
2020-02-06,30.9875,273.4869999999999
2020-02-07,31.9503,266.511
2020-02-08,32.38916666666667,89.834
2020-02-09,32.82803333333333,99.73300000000006
2020-02-10,33.2669,329.587
2020-02-11,32.0913,328.1629999999999
2020-02-12,30.1634,285.7909999999998
2020-02-13,30.5401,296.146
2020-02-14,28.8601,222.07700000000008
2020-02-15,29.35495,87.51499999999999
2020-02-16,29.849800000000002,79.27
2020-02-17,30.34465,123.49700000000006
2020-02-18,30.8395,328.7899999999999
2020-02-19,29.8498,318.0019999999997
2020-02-20,29.9149,284.0209999999999
2020-02-21,32.8579,266.08199999999994
2020-02-22,34.27206666666667,79.80299999999998
2020-02-23,35.686233333333334,80.49600000000001
2020-02-24,37.1004,313.9809999999999
2020-02-25,39.7478,315.14500000000004
2020-02-26,39.5529,330.65399999999977
2020-02-27,48.7167,480.8599999999993
2020-02-28,54.9001,296.216
2020-02-29,51.851933333333335,134.81300000000002
2020-03-01,48.80376666666667,97.99800000000002
2020-03-02,45.7556,199.16399999999996
2020-03-03,49.2403,294.51299999999986
2020-03-04,43.2905,244.867
2020-03-05,52.2887,338.2409999999999
2020-03-06,55.4399,334.3509999999997
2020-03-07,59.021033333333335,107.56099999999998
2020-03-08,62.60216666666667,98.491
2020-03-09,66.1833,342.33299999999963
2020-03-10,59.3824,327.8870000000001
2020-03-11,64.9509,317.7389999999999
2020-03-12,80.3582,374.3550000000001
2020-03-13,68.098,289.38800000000003
2020-03-14,78.06386666666667,94.30300000000004
2020-03-15,88.02973333333333,141.91700000000006
2020-03-16,97.9956,339.7339999999997
2020-03-17,85.5712,339.7769999999997
2020-03-18,94.9887,346.3209999999999
2020-03-19,78.5453,279.7599999999999
2020-03-20,69.7966,227.794
2020-03-21,69.11416666666666,88.98400000000002
2020-03-22,68.43173333333334,106.57299999999998
2020-03-23,67.7493,415.1799999999997
2020-03-24,63.0127,358.9489999999999
2020-03-25,70.4468,275.29999999999995
2020-03-26,63.8219,231.73999999999992
2020-03-27,69.0198,174.90899999999996
2020-03-28,66.90326666666667,85.521
2020-03-29,64.78673333333333,117.05100000000006
2020-03-30,62.6702,265.81099999999986
2020-03-31,57.5481,282.43999999999994
2020-04-01,67.2446,256.17
2020-04-02,61.8922,254.63499999999985
2020-04-03,60.4731,198.326
2020-04-04,58.001866666666665,90.93400000000004
2020-04-05,55.530633333333334,105.56400000000002
2020-04-06,53.0594,298.82499999999993
2020-04-07,54.2706,290.8799999999999
2020-04-08,57.2644,285.046
2020-04-09,55.8079,284.2129999999999
2020-04-10,56.1678,105.05000000000004
2020-04-11,56.527699999999996,92.87200000000004
2020-04-12,56.8876,113.113
2020-04-13,57.2475,671.3079999999978
2020-04-14,56.338,642.5189999999989
2020-04-15,65.2392,674.7949999999987
2020-04-16,69.3552,894.2849999999966
2020-04-17,67.434,625.168999999999
2020-04-18,68.9967,218.23900000000003
2020-04-19,70.5594,248.89099999999985
2020-04-20,72.1221,636.9759999999987
2020-04-21,75.8783,857.9319999999962
2020-04-22,53.5134,689.494999999998
2020-04-23,50.7717,398.704
2020-04-24,45.7537,317.7649999999998
2020-04-25,44.27563333333333,161.78700000000003
2020-04-26,42.79756666666667,148.115
2020-04-27,41.3195,300.237
2020-04-28,41.28,357.71399999999977
2020-04-29,40.9262,339.90899999999976
2020-04-30,42.412,301.08499999999987
2020-05-01,43.2277,298.39000000000004
2020-05-02,43.4779,117.51800000000006
2020-05-03,43.7281,118.63
2020-05-04,43.9783,373.3499999999996
2020-05-05,41.2333,364.959
2020-05-06,42.7011,400.1999999999999
2020-05-07,41.3331,364.4619999999996
2020-05-08,37.6844,334.2039999999999
2020-05-09,38.27936666666666,105.344
2020-05-10,38.87433333333333,106.37000000000002
2020-05-11,39.4693,351.79299999999984
2020-05-12,39.1841,425.391
2020-05-13,42.3657,386.2869999999998
2020-05-14,43.511,446.7149999999995
2020-05-15,43.5794,379.8289999999994
2020-05-16,42.194833333333335,97.55700000000004
2020-05-17,40.810266666666664,173.91799999999998
2020-05-18,39.4257,373.0809999999999
2020-05-19,39.7795,368.75199999999984
2020-05-20,38.3972,337.531
2020-05-21,41.4361,334.62699999999984
2020-05-22,39.3076,225.62899999999988
2020-05-23,39.517825,160.8590000000001
2020-05-24,39.728049999999996,118.86300000000016
2020-05-25,39.938275,180.63900000000007
2020-05-26,40.1485,386.47599999999926
2020-05-27,39.9502,443.0469999999996
2020-05-28,39.3738,325.39299999999986
2020-05-29,38.6994,224.0469999999997
2020-05-30,38.56613333333333,103.30400000000002
2020-05-31,38.43286666666666,88.70700000000002
2020-06-01,38.2996,309.7619999999995
2020-06-02,37.1974,264.62199999999984
2020-06-03,37.5726,363.2789999999997
2020-06-04,38.144,278.6309999999997
2020-06-05,35.4378,343.12899999999945
2020-06-06,35.95583333333334,118.0220000000001
2020-06-07,36.473866666666666,157.72600000000003
2020-06-08,36.9919,394.8639999999996
2020-06-09,37.2147,469.21899999999937
2020-06-10,37.7694,403.77999999999946
2020-06-11,43.3615,486.76299999999975
2020-06-12,40.831,332.923
2020-06-13,43.64243333333334,96.692
2020-06-14,46.45386666666667,150.83499999999998
2020-06-15,49.2653,381.92599999999936
2020-06-16,52.4734,349.465
2020-06-17,54.9442,390.979999999999
2020-06-18,56.319,387.6049999999994
2020-06-19,55.2642,279.9529999999998
2020-06-20,54.870466666666665,93.868
2020-06-21,54.476733333333335,131.25200000000004
2020-06-22,54.083,419.5789999999994
2020-06-23,50.6665,470.003
2020-06-24,51.8781,334.9849999999996
2020-06-25,52.5565,291.37199999999973
2020-06-26,54.9255,319.4319999999996
2020-06-27,54.47456666666667,94.00900000000004
2020-06-28,54.02363333333333,147.671
2020-06-29,53.5727,277.10999999999984
2020-06-30,49.3958,350.2319999999998
2020-07-01,50.486,581.610999999999
2020-07-02,47.3676,449.6719999999998
2020-07-03,48.351600000000005,143.51300000000003
2020-07-04,49.3356,98.80000000000004
2020-07-05,50.3196,146.2090000000001
2020-07-06,51.3036,676.2879999999984
2020-07-07,51.9508,433.2039999999997
2020-07-08,51.917,472.2759999999992
2020-07-09,52.5022,432.63899999999904
2020-07-10,57.688,776.1159999999975
2020-07-11,60.077666666666666,284.0909999999999
2020-07-12,62.467333333333336,325.0659999999999
2020-07-13,64.857,868.9729999999963
2020-07-14,67.8926,562.2249999999984
2020-07-15,68.7757,512.3179999999993
2020-07-16,64.9259,957.3789999999948
2020-07-17,45.9452,908.828999999996
2020-07-18,44.645966666666666,194.30499999999995
2020-07-19,43.34673333333333,188.999
2020-07-20,42.0475,606.5729999999979
2020-07-21,42.9593,509.9599999999993
2020-07-22,41.9201,508.3169999999993
2020-07-23,40.953,689.7509999999977
2020-07-24,40.2487,621.8649999999981
2020-07-25,40.5277,188.39900000000003
2020-07-26,40.8067,125.84000000000002
2020-07-27,41.0857,406.1389999999994
2020-07-28,39.6805,334.75999999999976
2020-07-29,39.494,379.7079999999997
2020-07-30,39.2624,371.8739999999997
2020-07-31,37.1488,310.5319999999997
2020-08-01,38.05526666666667,148.81900000000002
2020-08-02,38.961733333333335,140.20100000000005
2020-08-03,39.8682,462.69699999999966
2020-08-04,39.8717,388.2330000000001
2020-08-05,38.014,367.2769999999995
2020-08-06,37.0318,420.9339999999996
2020-08-07,39.0192,487.1339999999993
2020-08-08,39.022,128.83400000000006
2020-08-09,39.0248,117.62400000000008
2020-08-10,39.0276,434.8549999999996
2020-08-11,38.4849,572.2949999999987
2020-08-12,36.3298,532.6059999999989
2020-08-13,35.831,435.5639999999992
2020-08-14,35.2858,358.02699999999976
2020-08-15,35.39893333333333,197.858
2020-08-16,35.51206666666667,176.987
2020-08-17,35.6252,386.9959999999999
2020-08-18,36.1563,516.3899999999996
2020-08-19,36.0597,528.7479999999989
2020-08-20,35.9355,491.1509999999993
2020-08-21,37.4872,470.25899999999984
2020-08-22,37.99653333333333,248.8259999999997
2020-08-23,38.50586666666667,290.5449999999999
2020-08-24,39.0152,431.1649999999999
2020-08-25,38.4808,444.0069999999996
2020-08-26,46.2898,1002.3429999999958
2020-08-27,48.6644,511.9809999999997
2020-08-28,50.4418,319.9469999999997
2020-08-29,51.12596666666667,138.64100000000002
2020-08-30,51.81013333333333,153.41299999999998
2020-08-31,52.4943,398.62699999999967
2020-09-01,54.928,542.2489999999992
2020-09-02,53.1279,452.79099999999977
2020-09-03,55.518,403.6719999999996
2020-09-04,53.0942,395.8639999999998
2020-09-05,53.084575,127.02300000000008
2020-09-06,53.07495,103.99500000000002
2020-09-07,53.065325,221.851
2020-09-08,53.0557,487.9689999999998
2020-09-09,47.9438,435.2509999999992
2020-09-10,49.7371,377.0999999999998
2020-09-11,48.3514,287.7120000000001
2020-09-12,49.3559,136.25100000000006
2020-09-13,50.3604,153.89
2020-09-14,51.3649,470.8189999999994
2020-09-15,45.1311,476.47899999999953
2020-09-16,46.3183,433.2949999999997
2020-09-17,47.3628,417.2639999999996
2020-09-18,48.4072,392.2649999999997
2020-09-19,51.11786666666667,223.754
2020-09-20,53.82853333333333,171.287
2020-09-21,56.5392,587.387999999999
2020-09-22,58.3961,488.0219999999993
2020-09-23,62.563,504.0399999999991
2020-09-24,62.7941,457.11999999999966
2020-09-25,61.0029,389.3219999999996
2020-09-26,60.08723333333333,129.62300000000008
2020-09-27,59.17156666666666,114.73400000000004
2020-09-28,58.2559,352.844
2020-09-29,56.2508,391.7519999999994
2020-09-30,54.345,430.5399999999997
2020-10-01,56.5164,521.0069999999993
2020-10-02,58.0399,478.8539999999994
2020-10-03,58.01363333333334,152.8220000000001
2020-10-04,57.98736666666667,184.642
2020-10-05,57.9611,465.0699999999995
2020-10-06,58.5636,461.9559999999993
2020-10-07,59.5516,625.1179999999988
2020-10-08,59.2226,440.9459999999998
2020-10-09,59.1799,549.1769999999987
2020-10-10,58.50186666666667,255.51299999999992
2020-10-11,57.82383333333333,248.29000000000008
2020-10-12,57.1458,590.2439999999984
2020-10-13,58.9108,574.8089999999991
2020-10-14,61.1474,709.5479999999977
2020-10-15,60.7961,562.3019999999991
2020-10-16,59.6986,584.4559999999984
2020-10-17,60.05113333333333,307.285
2020-10-18,60.403666666666666,343.3100000000001
2020-10-19,60.7562,637.1179999999982
2020-10-20,56.1462,992.0959999999968
2020-10-21,44.6757,1094.7759999999953
2020-10-22,42.9499,700.8929999999981
2020-10-23,41.2737,614.8379999999979
2020-10-24,41.812999999999995,154.58500000000006
2020-10-25,42.3523,133.04300000000006
2020-10-26,42.8916,390.4679999999996
2020-10-27,42.2528,373.306
2020-10-28,45.9009,408.8809999999996
2020-10-29,46.0402,462.726999999999
2020-10-30,46.9186,452.0299999999996
2020-10-31,46.80043333333333,106.574
2020-11-01,46.68226666666667,150.82099999999997
2020-11-02,46.5641,381.1670000000001
2020-11-03,44.9688,317.2539999999998
2020-11-04,40.6337,348.7529999999998
2020-11-05,40.4472,304.56199999999984
2020-11-06,36.4092,276.16799999999995
2020-11-07,37.504,108.125
2020-11-08,38.598800000000004,89.55000000000003
2020-11-09,39.6936,538.1129999999994
2020-11-10,39.7601,403.1069999999996
2020-11-11,38.002,348.638
2020-11-12,38.3731,340.82599999999985
2020-11-13,36.8818,312.8260000000001
2020-11-14,36.37263333333333,114.01900000000002
2020-11-15,35.86346666666667,151.26400000000004
2020-11-16,35.3543,320.13799999999986
2020-11-17,34.5119,284.55500000000006
2020-11-18,35.131,313.9600000000001
2020-11-19,35.6013,283.372
2020-11-20,35.9699,370.7769999999996
2020-11-21,36.102266666666665,119.49400000000006
2020-11-22,36.234633333333335,122.91300000000008
2020-11-23,36.367,390.8190000000001
2020-11-24,34.163,345.1569999999997
2020-11-25,33.7268,285.978
2020-11-26,34.054539999999996,89.21100000000001
2020-11-27,34.382279999999994,205.17200000000008
2020-11-28,34.71002,127.89799999999993
2020-11-29,35.03776,131.76299999999998
2020-11-30,35.3655,312.083
2020-12-01,35.2828,456.0749999999993
2020-12-02,35.9825,409.5959999999994
2020-12-03,34.3957,374.2549999999997
2020-12-04,34.5419,382.6309999999996
2020-12-05,35.078199999999995,155.37200000000007
2020-12-06,35.6145,163.21000000000004
2020-12-07,36.1508,466.6459999999995
2020-12-08,36.2699,414.501
2020-12-09,36.6365,439.4759999999995
2020-12-10,36.2704,421.4359999999998
2020-12-11,37.6367,496.2339999999993
2020-12-12,37.70753333333333,179.91100000000014
2020-12-13,37.77836666666667,172.2090000000001
2020-12-14,37.8492,381.9659999999996
2020-12-15,36.4931,348.5299999999998
2020-12-16,37.0436,321.3579999999997
2020-12-17,37.1541,423.4090000000001
2020-12-18,39.2202,302.996
2020-12-19,41.35823333333333,163.46400000000006
2020-12-20,43.49626666666667,159.03799999999998
2020-12-21,45.6343,295.6959999999999
2020-12-22,46.8127,340.23299999999995
2020-12-23,47.6985,273.132
2020-12-24,47.24476,160.15599999999998
2020-12-25,46.79102,59.03500000000001
2020-12-26,46.33728,88.957
2020-12-27,45.88354,102.49800000000006
2020-12-28,45.4298,266.4999999999999
2020-12-29,45.9919,332.866
2020-12-30,44.8685,312.5390000000001
2020-12-31,45.8001,342.4800000000001
2021-01-01,45.8001,144.99899999999994
